X27	X11	X57	X52	X34	X18	X15	X47	X17	X51	X56	X12	X2	X50	X49	X60	X9	X36	X13	X39	X42	X3	X5	X53	X1	X10	X54	X41	X45	X37	X30	X38	X33	X40	X35	X32	X26	X55	X46	X8	X24	X16	X31	X59	X4	X58	X7	X22	X14	X19
-2.9499	-0.9767	-0.7274	-3.8058	0.4489	2.3528	-0.0217	0.6244	-0.2023	-0.2751	-8.1457	-0.3187	-0.1498	0.0978	-0.9099	3.2589	-2.3383	2.4613	-0.8478	0.4638	-0.7641	-0.5966	-3.8849	1.6563	1.4226	-0.1730	-1.5184	0.1913	-0.6188	-0.1708	-3.7644	-2.4956	-1.0028	-1.9793	-0.5632	-0.9876	-0.8977	-2.1997	2.5309	-0.2138	-2.7144	1.0802	-1.9625	-3.7182	-1.7614	6.5022	-1.1574	2.4619	-0.8149	-1.0013
-0.5233	1.7333	0.6890	-2.5978	-2.3848	-1.1545	-1.5771	-3.2930	1.8249	-0.8366	1.9954	0.4764	-1.3876	1.6520	-2.5092	2.3120	-0.5912	-2.3180	0.0830	1.0882	0.0882	1.3542	-0.5493	-1.6912	-1.0864	-1.5609	0.1328	-1.0879	-1.9729	0.0372	0.3910	-1.6647	-0.6829	3.0182	2.0297	-1.0220	0.4161	-0.3825	1.2053	-0.0040	0.5193	3.2434	-5.5007	2.7844	0.3279	3.8982	-1.0543	0.0947	-3.6204	0.8747
-1.3367	0.3848	18.3499	4.5155	2.3654	1.9225	-0.5934	1.9331	-1.4067	-6.9244	-2.8885	0.1274	-1.7693	10.2322	-12.3902	2.0818	-1.8982	1.2134	1.2635	4.5907	-3.8029	-0.6847	3.9308	-0.8800	-0.7807	1.5156	0.6049	-0.9057	0.9184	1.5008	3.1655	1.2594	-0.1097	-4.8179	1.8366	0.4571	0.9133	0.2949	0.1518	1.6683	1.3625	0.2029	-0.4612	-2.1302	-1.5759	-7.1832	1.1037	0.1220	-0.0131	0.9703
7.1894	-0.2376	13.1358	1.5559	-0.1920	2.7573	1.4729	-1.3697	1.2117	-2.0552	-1.7671	-0.9097	-1.2146	3.5519	-4.5178	-0.4512	5.6444	-1.8203	0.3579	4.0047	-0.4677	-0.8264	-2.9670	-0.5151	0.6019	0.6992	-0.3639	0.5950	0.8395	0.1464	2.0389	-0.0411	2.1946	-0.4413	-0.5605	0.0165	0.2283	7.6276	0.9036	-0.9959	-0.6709	2.2111	-1.7217	-0.9347	-0.2237	-0.9085	4.5255	-4.9277	-1.1931	0.3500
-0.3544	-0.2557	4.3634	-1.9075	1.6012	0.1655	0.2630	-7.0227	2.5457	-2.1633	-6.6275	0.1659	1.0639	0.4170	-5.4123	3.5568	0.7635	2.2470	-2.8205	1.6822	0.5404	2.6244	1.6100	-0.0801	2.2862	1.1763	0.6179	-1.1301	-4.0810	0.1062	-1.0349	-0.0980	4.2445	-1.6300	3.1102	-2.0138	2.0959	1.2712	-0.2369	1.2505	-4.1684	1.0396	0.4467	-1.0123	-0.2788	-2.6612	1.6870	-0.6314	-1.1644	-0.2633
0.2951	-0.7714	-3.5410	0.0148	0.4700	0.1711	-0.5703	-0.9979	0.7581	-0.3452	2.5265	-0.1580	-1.8143	-0.0720	2.4477	-8.4154	3.5745	-0.6113	1.0007	-3.2685	-1.5899	1.1619	-2.2489	-0.5073	0.9315	0.8350	-0.3067	2.3898	-0.4211	-0.8219	-1.7374	1.7108	-2.2962	2.1358	-3.9924	3.2114	0.1229	-1.0059	-1.5745	-0.0966	0.4138	-2.3175	4.2222	0.3986	0.6084	2.9117	3.0965	1.3580	1.3127	1.7339
-0.3066	1.1005	3.5221	1.8742	-0.9505	0.9109	-2.0396	-4.6976	-2.4114	1.9026	-8.8924	0.1723	0.5922	-2.5449	2.7103	0.5755	-0.8968	1.0644	-2.0137	2.5068	0.5467	1.6794	-0.7279	-1.6694	0.5902	2.0539	1.3741	2.1909	1.6269	-0.1996	1.1983	3.7177	2.3611	-2.7448	0.0518	-2.0240	-0.3486	3.8035	0.3687	1.3808	-3.2717	-0.4902	2.6098	-2.4634	1.8568	2.3512	0.9336	-1.3111	1.0064	-0.6170
3.3016	1.5043	3.0908	3.1893	2.2670	-1.5527	1.7040	-0.9808	0.1962	-5.5742	2.8832	-0.8714	2.3972	1.6481	-4.7618	2.9893	2.8004	1.2494	2.3663	-0.3541	-0.8757	-1.2647	0.9947	-3.5581	0.7617	1.3621	0.6600	0.4405	-1.4856	-0.4919	-2.5220	-0.1912	-1.0015	-2.6313	1.6373	-1.4729	1.7770	2.7041	1.8850	1.0160	1.3162	0.8980	0.6361	0.8752	0.8715	0.9801	2.7479	2.1087	-1.3290	0.7823
0.1390	-1.8726	-6.5292	-1.6127	0.6288	0.2017	-0.4658	2.0140	-1.3681	1.9695	-1.5117	-1.3286	-0.2036	-2.5504	1.8988	-2.1537	-0.8507	4.6965	1.0198	-2.6917	0.5965	2.9032	-0.3602	0.9214	-1.9731	-0.3093	-4.3773	-1.1150	1.5219	1.2025	-2.5242	0.0621	-0.2176	-2.3209	1.8347	0.4790	1.1454	-1.0451	1.0571	0.1287	0.1834	-1.0262	-0.1240	-1.1330	0.7620	0.8784	0.6281	2.8693	0.0085	-1.3970
2.1417	-0.6086	0.0760	-2.6569	-1.4611	1.1791	0.0234	-4.3537	-0.1472	7.5278	-4.0650	0.2136	1.3123	-5.5061	2.0963	5.3620	1.2796	5.9258	-0.4709	-0.9088	-0.9635	-0.1806	-0.3165	1.4921	2.5271	-0.4683	-0.8997	-1.9532	-0.7571	0.9031	-1.3895	-1.6907	1.8543	0.8592	1.7190	-1.5735	1.2258	0.9784	2.5419	-0.2580	-3.1541	-1.0217	2.3532	-5.6959	-1.6160	1.8869	-1.2895	2.9284	-0.4348	2.3170
-1.7875	-2.9269	-5.7482	2.8170	-2.2902	0.7218	-3.3065	0.5197	0.0718	3.1031	-1.3017	-0.9848	0.9549	-0.7240	2.5894	-2.3348	-1.2412	4.1573	-0.7250	-1.9978	0.4067	2.6481	0.5744	2.8828	-1.6962	-2.7876	-0.8865	-1.7815	1.8407	3.5459	1.5561	0.0165	-0.3885	4.1412	0.2607	-0.0309	-0.8075	-3.1529	-1.5322	-2.0077	-1.1630	1.7980	-1.7889	1.9261	-1.3604	0.2182	-2.0104	1.5114	-0.5736	0.2775
-2.6427	-0.9995	-0.5019	-3.6414	-0.9331	1.3080	-0.2152	0.0133	-0.7271	2.1738	1.5156	-0.6263	-0.1336	-0.6629	-2.5957	4.5432	-0.2553	-0.5456	-0.9565	5.6484	2.2114	-5.9989	1.1392	-0.1223	1.3968	-0.6793	-0.2287	-1.6585	0.2060	-0.0744	-2.1147	0.5716	0.2164	0.5117	-0.4908	1.3049	0.3450	0.0584	-1.5662	-1.9769	0.0794	-0.0674	-0.3347	3.5302	-0.0461	0.2266	-1.2340	-2.2640	-0.5610	-2.2850
-4.2578	-1.1592	2.2988	-2.0735	-2.0579	-1.4733	-3.6735	-1.9056	1.3801	-2.2577	-4.7562	-1.1406	0.6637	1.8940	-0.9352	4.4220	-3.4549	2.4040	-1.0399	2.5302	-4.2776	-3.0139	-1.6919	2.6409	0.9006	-1.1116	-0.0747	-2.0576	-2.5866	1.8884	1.6363	-0.8532	0.9100	3.5734	0.1027	-2.6617	-0.2126	-3.1441	-0.6250	-0.9180	0.1001	0.3311	-1.3782	-1.5646	-0.7523	1.7122	-2.6249	-0.7785	-0.9426	2.4767
-0.0408	-2.0439	-0.2194	1.3938	2.4217	0.7614	-1.3687	-4.1855	1.4147	-1.7979	-4.4466	0.0532	0.5328	4.2319	-5.0415	2.1251	-0.7183	0.3299	1.6336	1.6356	-1.6175	0.8325	-2.1374	2.0809	0.2282	-0.6726	0.1786	1.6151	0.8815	0.1711	-2.7442	-1.2902	-1.3656	-1.4428	1.9207	-2.1028	-0.4438	-1.7689	2.1460	-0.5689	1.4034	-1.6744	-0.4236	-3.2608	-1.5774	1.5773	-1.8368	-0.8332	-0.1808	1.6493
2.2112	1.1246	-8.4176	-2.3059	-0.6521	0.1579	0.6007	-3.6268	-0.7974	3.1286	-5.8839	-0.0850	0.6106	-2.0361	4.4205	-1.2168	0.5047	-1.2939	-0.2809	-4.1814	0.7693	1.0237	1.4439	3.3452	-2.8767	-1.3869	-2.4655	2.5005	4.1287	-0.3157	0.8352	0.3041	1.7395	3.6383	-1.6077	-2.1501	-0.8457	2.9901	-3.2249	0.0011	-2.9238	-0.5426	4.4738	-7.1332	2.3732	-1.1215	0.1847	-0.1472	1.2749	0.1716
-0.1489	3.8821	14.4588	5.0624	6.8791	-1.3725	3.8511	2.7651	1.1381	-0.6546	8.6322	0.9817	-2.9076	0.7206	-3.9233	-2.1029	3.1507	-3.7442	-0.1594	-3.7787	-3.1037	-0.5828	-0.4084	4.1215	1.9863	2.8674	2.1669	4.9150	-1.8691	-1.5405	2.5640	-0.8079	-0.7558	-5.9421	-1.0712	0.6514	-0.1659	-1.4183	-2.2926	0.3440	3.7617	-2.8916	3.4145	4.8370	2.3400	-5.7285	1.4475	1.9746	3.5996	0.9026
-0.6314	-0.5023	3.6117	-2.6448	-1.0828	-2.2672	-0.1464	1.2408	-1.6497	1.2042	-0.9855	-0.3294	0.8412	2.6440	-4.4160	3.1242	0.3582	4.3001	-3.4295	7.3893	-5.4281	-6.0766	2.8693	-2.6545	4.1239	-2.3721	0.7432	0.1032	-2.0771	-1.0018	-2.0709	1.6320	4.7829	-0.0079	0.4466	0.0682	0.3837	-0.3564	-1.7949	0.2773	-0.3328	-2.4837	2.9899	1.2128	0.7154	-0.8046	0.3285	0.5268	0.5230	0.0940
-1.8003	1.7055	-3.1609	-0.9787	-4.1905	-1.3105	-2.0238	-3.0047	-0.1563	1.6206	-9.4592	3.3923	2.6400	-0.8512	0.8696	4.9804	-2.0859	2.8235	0.1506	3.2598	-1.8648	-0.4728	0.3306	-3.2968	1.4831	-0.3722	0.2910	0.0320	0.0994	0.7554	2.3608	2.0376	0.7358	5.6519	1.2740	-2.7644	0.9342	1.0713	0.4584	-0.5508	-3.6527	0.1344	1.2938	-4.1281	-0.4845	3.4518	-1.4203	-2.0766	-0.2715	-0.1194
1.8315	0.3732	-6.7573	-3.3345	-1.8129	0.2955	1.4154	0.0723	-0.0498	8.4821	-5.6832	0.6092	1.0061	-8.9348	6.1838	2.5633	3.2282	-1.8297	-2.4666	4.2797	2.3181	0.8519	1.1953	-2.0132	2.0005	0.8316	1.9305	4.4714	-1.0365	0.1482	0.8985	1.4544	3.6089	3.5321	1.5711	-1.8214	0.8908	2.6374	-0.4965	0.4545	-2.9815	-1.1975	0.3762	-1.8336	-0.5992	-1.2746	1.7033	-2.9327	1.5336	0.2983
0.8982	1.0867	1.6010	1.3597	0.5429	1.2381	0.1929	-2.9393	-0.2474	0.8636	-8.7073	0.9843	-0.9236	-7.3455	1.1791	1.0088	-1.2906	-0.6846	0.7468	-0.0062	-0.0153	0.2207	-2.7081	1.9656	-0.7198	3.0284	-0.5119	-2.3199	1.2332	2.3858	0.6022	0.3446	2.0859	-0.2061	-1.7290	0.2673	0.0157	-2.5565	-0.6236	0.3359	-1.8927	-0.0928	-0.5995	-4.4041	0.0166	2.9130	-1.2268	3.4244	1.1251	0.3420
-2.0921	-0.7685	9.6445	2.5690	-0.5772	1.4545	0.5115	0.8592	0.8553	-0.9587	-3.8334	-1.8519	0.9072	0.6623	-2.3747	-0.0045	1.2067	-2.8928	1.1566	-3.5528	-0.3110	1.9199	0.8480	-1.2758	0.0288	1.6293	-1.7318	-0.7719	-1.4533	0.1721	1.6962	-0.4335	0.5518	-2.9316	0.6872	-0.4518	0.3637	-4.4070	0.6623	0.2223	-0.8238	-0.4200	-2.8190	0.2909	0.0496	-0.5156	0.6612	0.3048	-1.1833	2.0711
1.0643	0.7148	13.0317	7.2033	3.4663	-1.5082	1.5901	2.9821	-1.6144	-7.1520	13.6298	-0.9629	-0.7961	6.4346	-9.0419	-1.3374	1.2397	2.4964	2.0173	4.0129	-4.0026	0.3202	3.7722	-0.3519	1.9213	1.1273	-2.3971	0.3666	-1.4002	-0.7516	2.0116	-1.3764	-2.8351	-1.2607	1.7013	1.7327	-0.8282	3.6140	0.3674	-0.6849	5.6847	-0.4385	-0.2703	9.4029	0.0120	-6.5522	1.6455	0.6143	0.2337	-1.8948
1.3434	-0.8192	1.3179	-4.7120	-1.0814	0.4436	-0.3174	-2.7795	1.3000	3.0100	-14.1733	3.2527	1.2268	-2.1997	-1.1038	0.2854	0.4848	0.7765	-2.9859	1.8040	-1.3639	-1.6482	-0.0412	-2.8984	1.4283	-0.4986	1.0366	-1.0483	-3.6369	0.8854	-0.5321	-0.1709	-0.0047	-0.2127	1.5662	-2.4985	-0.4679	-1.6733	0.3038	1.0382	-4.6121	1.5834	-1.9211	-5.2927	0.0259	-0.1447	0.5170	2.6942	-2.0862	-3.3881
-0.3511	-1.9401	-3.8065	0.2109	1.1056	0.2373	0.4722	2.3181	1.9849	-2.3074	1.7382	2.6073	0.6942	-0.6760	3.3142	-2.6240	-0.9883	-2.6917	-0.5031	1.4893	-0.3887	-1.1192	2.0627	0.1420	-0.6032	0.1825	-0.3560	-2.1339	-1.1997	-0.8691	-0.5044	-0.6294	-0.2859	-0.0807	0.5530	-0.0141	1.0528	1.8181	-0.6133	0.9190	0.6713	0.9052	0.3443	-0.3671	-1.4196	-2.1825	-1.0055	-1.3175	-0.6200	-0.1510
1.4295	-1.8957	-6.6013	2.2028	0.1615	0.4674	0.2442	-0.1158	-1.7820	5.1346	-1.3280	1.3273	-1.6281	-5.7388	6.5388	-2.4771	3.0815	-1.5744	0.0960	-3.8597	1.4681	1.5865	-1.6317	-1.5138	-1.7082	-0.0789	1.3990	-0.1299	1.8693	0.9604	0.1946	3.7357	-2.1062	2.1440	-0.4358	1.2275	1.0327	2.0072	0.6295	0.5720	0.4056	-1.7710	0.8886	-0.6912	-0.3514	-0.4838	2.2443	-0.2716	1.4856	-2.9477
2.5252	-1.1348	6.4850	5.3306	1.2611	-1.1702	-0.0482	0.3494	0.8802	-0.9591	5.8875	-0.9030	-2.1231	1.2382	-2.6387	3.0404	2.4953	0.7353	2.4741	1.9954	-1.8045	-1.5765	-0.9477	-4.8703	0.5116	-0.3537	1.3199	-0.1772	-2.2219	-1.1718	2.0715	1.7074	-2.9907	-0.7411	1.0941	-0.2851	0.8025	1.5476	2.2275	1.0326	4.9486	0.3433	0.2206	4.3018	0.4787	-2.3884	2.2315	1.6036	-0.9059	0.8917
0.1356	0.7318	-9.4299	-2.8239	-1.9756	-1.5907	2.4801	-1.7490	-0.2297	5.1194	-4.4982	-1.8751	2.3980	-6.5954	6.9965	0.9250	1.0932	-0.2455	-0.5200	-1.8451	1.8152	1.4526	-0.8689	1.2870	-0.0911	-1.3465	-2.5188	0.9043	-1.6038	-0.9627	-1.1836	-0.4386	1.5176	2.8590	-0.4355	-1.1714	-0.9317	-2.6351	0.7376	-0.7357	-3.0673	1.7863	2.7492	-3.8858	-0.0321	6.8354	0.9451	0.5071	0.5582	-0.7613
3.2366	-0.6383	6.6402	2.6093	1.5340	-0.5484	-1.0816	2.2618	1.0159	-0.6591	3.8290	-1.6263	-1.4014	0.0803	-2.2315	-2.3635	2.9346	-4.4635	2.0321	-2.9633	-3.5704	-2.0376	-1.6162	5.5530	-0.1644	1.6882	-2.0818	4.3557	0.1759	0.4764	-0.6395	-1.7082	-0.7893	-2.7027	-1.7048	-0.8925	1.4475	2.9955	2.5120	-0.0681	4.8820	1.2726	1.4936	2.0743	1.3840	-0.7084	4.0798	0.8636	0.5575	2.0146
-1.8711	2.0054	-7.1231	1.1599	1.2120	-0.4359	-2.0185	-2.9425	1.6848	2.5134	-1.5898	0.3231	1.4818	-2.6953	3.1776	-1.1530	-1.1352	-1.6331	1.8420	-1.4183	3.3662	1.0365	0.8694	1.9236	-0.2029	-0.6927	-2.2345	-0.4632	-3.0753	1.2161	-3.8431	0.4751	-1.2806	0.4962	-3.5233	0.2215	-0.7890	-3.1349	0.8793	1.4525	-1.0519	1.8344	-0.4140	0.7866	-0.6999	2.9475	0.7781	-0.1115	-0.6973	2.6621
1.6284	-0.5545	-6.3498	-0.2792	-2.1803	-0.7351	-0.4080	2.5898	-1.6387	-2.3305	1.7212	1.7974	0.7048	2.4874	1.4529	-0.6144	0.9504	3.4097	-0.9767	2.5806	-0.6187	1.0743	1.5725	-0.1455	-0.1401	-0.9744	1.5832	0.8380	1.2674	-0.1082	1.5682	1.9532	-0.3844	5.8267	1.0108	-1.4933	0.4109	5.3977	1.9626	-0.2980	-0.5128	-0.3264	-2.9970	0.3799	-1.4395	0.2475	1.7104	-1.9903	-0.6005	0.9717
-2.6892	0.5754	-1.5868	-1.0699	-0.7019	-1.1584	-0.0951	3.4571	0.9124	4.5255	1.1607	-0.0981	-2.4683	-0.9087	2.0764	0.8388	-2.2182	0.5225	-0.4085	1.8523	-0.3617	-2.0693	-1.4848	-1.3727	-1.7092	-2.9212	-3.1092	-2.5556	0.4999	-0.2759	-0.0411	2.7810	-1.5075	2.5030	-1.9816	1.3832	0.3185	-2.8535	0.1244	-1.0663	2.6551	-0.7463	-0.5628	1.4314	1.2218	2.2776	-2.3787	1.0332	0.1190	0.9139
-2.9705	2.1668	-7.4088	-4.2107	-4.0988	-0.7532	1.0416	-0.4683	0.5165	-3.7343	2.1718	-0.2713	1.1385	0.0399	3.6941	3.4297	-0.7889	0.0630	0.5721	4.5252	2.0946	-0.4808	2.0641	0.3310	-0.7599	-2.1103	-1.3162	-3.0001	1.1075	0.0146	0.0970	-0.3754	0.5681	5.1693	1.1990	1.5210	-0.9583	-1.5198	1.1453	0.4289	-2.2751	1.4067	-0.1356	-0.5423	1.8998	1.9011	-1.5891	-1.9149	-0.8442	3.4664
3.5261	-1.0213	6.3779	0.6855	-0.1532	0.9155	-0.2988	-3.9179	-2.8565	-3.9870	-2.7682	1.6828	0.0023	2.7336	-1.5730	1.0839	2.6336	2.1496	-2.0257	0.9592	-1.4315	-1.6313	1.0062	-1.9067	1.1722	0.9581	-0.0629	0.9177	2.2186	-2.3138	1.4332	-0.4877	-0.0446	0.0469	0.5409	-1.3995	0.5454	3.4951	-1.3730	-1.4689	-2.9766	-0.8901	-0.3773	-3.0991	0.8048	-3.0219	2.3297	-2.7432	-0.2042	-3.7161
3.3996	-0.6551	8.3335	6.6985	2.1178	1.6431	-1.0208	-3.2474	-1.4464	-0.2024	-4.6993	-0.0570	-0.9338	-1.6442	-1.6841	3.3949	1.7575	-2.2216	0.1717	0.2692	0.1153	-3.6992	-0.0097	-4.4979	-0.8305	4.0171	-0.0919	3.1962	0.5267	-0.0297	3.8707	1.0854	0.2784	-6.1956	-0.4549	-1.7391	0.5729	4.9085	-0.7076	1.8298	-1.2005	0.6501	-1.2626	1.4412	1.0658	-4.5452	1.5702	0.4281	-1.5941	-3.5951
-2.2319	-1.8311	-5.0568	-2.4422	1.0497	1.0386	-3.2188	-4.4270	0.9179	-0.1579	-9.4104	-0.8420	2.5023	-2.6385	1.0755	-0.4847	-1.3433	-2.2530	-0.8804	-2.0447	3.2397	-0.7500	2.1411	3.3640	0.5652	0.8966	2.7866	-1.5983	-1.4470	2.4682	-2.5586	-1.6414	2.8536	-3.4740	0.4887	-0.0327	-1.1533	-3.6672	-0.7624	0.5652	-4.2097	2.6108	1.4163	-6.1903	-1.6423	-0.3706	0.2946	2.3246	-0.3313	0.0530
-0.8431	-2.0840	1.5558	-3.2858	0.4160	-1.5971	-2.5164	2.0067	1.3455	-1.9116	-9.4450	-0.4274	1.3821	-0.3095	-0.1770	0.9556	-1.6664	-2.2729	-2.7258	-0.1311	1.0446	-1.7136	-2.4807	0.2223	-1.0518	1.0671	2.5222	2.2820	-0.7538	0.1210	1.0106	-0.5446	2.3112	-0.6082	-1.4681	-2.3913	1.9893	-3.2659	-1.4779	2.1596	-2.1677	1.6651	-2.0167	-2.7678	-0.8609	0.2081	-0.1408	3.0512	-0.7251	1.3009
0.4106	0.7647	1.9501	0.4526	0.1656	0.1417	-1.5492	-2.0143	1.1058	0.0717	-5.6946	0.1974	2.0698	-0.5302	2.6207	-0.7227	-0.5318	-1.9061	-1.9921	-4.4111	2.4204	4.2735	-0.0995	2.7326	-2.0259	0.0506	1.5484	-0.3963	-0.2247	0.4893	1.2968	-3.2367	1.1308	-2.8164	-1.6486	-0.8764	-0.4815	0.2565	-0.2043	0.2315	-2.3579	1.0384	-1.2035	-2.8276	-1.1481	-0.0890	0.4178	-1.4368	-0.6372	-4.1374
-2.2647	-0.4280	-0.7973	1.9854	-0.1983	-1.1198	-1.7132	-0.6302	1.1700	3.9545	5.6595	-2.4679	-0.9119	-4.4187	3.9748	1.6787	-3.2674	-6.7592	2.2994	-3.5344	0.8721	-1.4421	1.1832	-2.7771	-1.4951	-1.2426	-0.4185	1.1232	-0.2138	0.0311	1.4789	1.6792	-2.3142	-0.9080	-0.3965	-0.0656	1.4472	-2.2095	0.4890	-1.3673	1.8980	0.0455	-0.4389	1.9011	1.4135	-1.3702	-2.5426	1.3930	-1.1035	-0.0598
-2.3730	-0.3132	4.5913	3.8953	-1.1537	-2.5519	-0.9515	1.6746	-0.6522	-5.1660	2.9441	-0.9957	0.0382	7.4089	-6.2206	2.0435	-1.9923	6.0786	3.2178	4.3463	-2.9781	-2.6537	1.1740	2.9213	2.5443	-3.4322	-1.3856	-0.2041	-3.0506	0.2158	1.4630	-0.9436	-2.0882	5.8816	1.3557	-0.1549	1.2674	-3.0157	-0.8254	-2.2583	2.5196	-0.7987	1.6661	5.1161	-0.7496	0.1932	-0.3894	1.6003	1.9279	0.6399
-0.4069	1.4244	0.3102	-0.5174	-0.0030	0.9618	2.8555	1.0824	-0.2224	-1.3840	1.8218	-0.0807	-1.4207	2.7916	-1.4103	4.6092	0.8040	0.9165	-1.9952	1.9832	-0.9046	-1.7122	-2.3566	3.1515	1.0103	0.1562	2.7846	-1.2301	0.5375	-0.4573	-0.1219	-2.2502	2.1915	-0.7196	-0.3022	0.1781	0.1751	-0.0589	1.2225	-0.6857	0.7931	1.3818	0.7632	3.4326	1.7761	2.5787	0.0178	-0.9095	-0.2622	0.1649
-2.5299	0.0288	-7.1279	0.1053	-1.6262	3.3155	1.9158	-3.4313	-0.6493	4.2023	-5.6968	-2.0797	-0.7267	-3.7349	4.4674	1.2632	0.0983	-0.6746	-1.2263	-3.4820	-1.6391	-1.1594	-4.0961	1.5139	0.5135	-0.0533	-1.5087	4.0544	1.1216	-1.0753	-0.6193	1.2097	1.5293	2.2848	-3.2578	-2.6028	1.2578	-0.7531	-2.4032	-0.7356	-2.3010	-0.4307	3.7209	-3.0613	0.2326	5.1298	0.7418	0.4244	2.6534	0.9133
-0.1480	1.0161	-6.3669	3.4478	0.5699	-0.8454	0.6723	3.1763	0.6219	5.7342	3.7977	0.3133	-3.0104	-3.0331	3.7729	-4.1561	0.1726	-2.9749	-1.8721	-5.5176	-2.4057	3.3304	1.0206	-3.8228	-2.6705	-1.7500	2.0754	-3.4099	1.7346	-1.0770	-0.2083	1.4328	-0.8619	2.5479	1.0610	-1.0155	-0.2002	-1.4644	2.7667	-0.6223	0.7887	3.6021	-1.4092	0.7610	0.5198	1.8662	-0.0576	0.7302	-2.9937	-0.7616
-0.6009	-0.5358	8.3638	6.8952	4.7910	-0.0969	-0.2380	1.4451	0.6749	-3.3927	-0.2140	-1.4687	-0.8344	2.7021	-6.2388	5.1885	-2.5501	-1.3962	0.4470	1.3914	-0.6871	-0.3776	0.4456	-1.1439	0.1996	4.5120	-3.3788	-3.2276	0.1321	0.4429	3.2347	-0.7989	-3.1929	-6.8898	2.1612	0.3349	1.0890	-1.2439	-0.3089	2.3264	1.5301	0.2372	-0.1055	1.0459	-0.5474	-6.9013	-1.2021	-0.5045	-1.0708	-2.0779
1.7708	0.1524	-1.1662	1.0449	0.5787	2.6653	-0.3014	-3.1810	-1.8902	-0.3044	-9.2201	-0.2263	-1.2378	-0.4680	0.9966	1.0498	1.1049	2.3516	-1.1858	-0.1760	1.0434	-0.0232	-2.8083	0.3797	-0.9306	-0.2276	-2.9105	1.6782	2.5012	1.6415	2.3921	1.4096	4.0942	-1.4137	0.4575	0.3715	1.0991	1.2460	-0.0885	0.3207	-4.4742	-2.2996	3.0294	-4.8504	1.6395	0.1864	0.9958	0.9584	0.7043	-1.6276
0.2269	0.1896	-4.6730	-3.1019	-3.9824	-1.0787	0.2388	1.8049	0.2699	-1.5513	-2.2387	0.1235	2.3601	2.7229	1.4285	1.4249	0.6451	4.1843	1.1127	1.2283	-1.4787	0.2833	-0.8072	2.1285	0.5906	-4.5251	-2.0830	6.7609	-0.8686	1.9476	-1.4529	0.7294	1.8533	9.5556	-0.4748	-4.3860	0.7449	-2.1035	0.0243	-2.2867	1.9922	-1.2037	1.3156	-0.8050	0.0855	6.5193	0.9349	1.1132	1.2908	1.4104
-3.1197	0.2369	2.8828	-1.4503	0.4445	-0.4194	-1.5010	0.4570	0.1320	-3.4006	-3.7730	0.1616	1.2273	5.4926	-4.8137	1.0115	-1.8001	2.1403	-0.1344	4.5610	2.1877	-0.0204	-0.4910	1.2847	1.6275	-0.4585	1.7700	-0.6060	-1.3324	-1.7344	0.7576	-1.0000	0.6410	0.8826	-0.7471	-0.8560	-0.1518	-6.0530	-2.4431	-0.1169	-2.3577	-0.6858	1.7716	0.2446	-0.1232	-1.5432	-1.0501	2.4086	0.0650	-0.9592
-2.1593	0.1118	-1.6425	-5.1662	-1.8405	2.9815	0.5907	-2.4862	-0.6028	0.9833	-10.5170	0.4730	1.0267	-2.4283	2.4259	7.3177	-2.9244	-1.4623	-2.0717	0.0878	2.6206	-3.6730	-1.9349	0.1193	-1.2255	1.5274	0.4293	-0.3591	4.7548	-1.2560	0.2744	1.1832	4.0345	1.2906	-3.5087	-1.9682	0.1393	-1.5255	-0.2359	1.8512	-6.0702	-1.5183	1.4374	-6.5264	1.7463	1.8237	-0.6780	0.0281	1.0770	0.2096
-1.7768	-1.3374	-2.0982	3.0793	-0.4816	-0.6772	-0.2960	1.8382	0.9623	0.8763	1.7924	-1.8714	1.4564	-2.3519	4.5266	1.4925	-1.7252	-1.7240	2.7561	-3.1617	1.9780	-0.0140	-0.4824	5.2063	-0.1883	-0.5752	-2.5615	1.1856	-1.5150	0.8300	2.0688	-1.8399	-3.5556	1.7282	-0.8442	-0.1020	1.9264	-4.6281	-0.3067	0.9891	2.7662	-0.3446	-1.0645	4.3268	-1.0947	-0.1691	-1.2020	2.8378	2.1342	-0.6069
-1.5357	-0.4530	8.7791	2.1342	2.1907	-0.7232	0.5217	-1.7053	-0.5155	-3.6836	1.0003	3.2326	-1.8982	4.0620	-8.4325	7.8597	-0.9553	1.7136	1.2179	2.7916	-1.7859	-0.9933	1.2477	-0.8749	0.4305	2.6861	1.9214	1.1130	2.1376	-2.1940	1.7665	-1.6241	-3.7302	-2.4892	0.9136	-0.8525	0.1542	-0.1505	-1.8813	0.5413	1.2820	-0.6915	0.7251	2.9603	1.3998	-1.9551	-0.8975	-0.3920	0.9260	-0.6152
-0.9698	0.8914	-10.6680	-6.0470	-4.4774	0.1396	-0.5325	-1.6790	-2.2941	5.2405	-4.7914	1.8559	-2.7281	-7.4004	10.1621	-2.9474	-1.9790	-1.5782	-2.6715	-3.3704	5.6815	1.5017	0.8939	2.9088	-2.5707	-0.6593	3.0108	-0.7720	3.4932	0.9639	0.5027	0.4671	0.4322	4.7104	-2.3721	3.2325	1.7700	1.3967	-0.4117	-0.1095	-2.7896	-0.0486	-2.7727	-2.1032	1.3653	4.1692	-0.8540	-0.0562	-0.0914	-0.9811
